geo,nace_r2,time_period,gva_millions,hours_thousands,labor_productivity,AIIE_Index
IT,I,2019,57879.2,2877287.0,20.11589389588178,0.4832118101775191
IT,I,2020,33472.6,1897251.0,17.64268407290337,0.4832118101775191
IT,I,2021,43125.7,2264072.0,19.047848301644116,0.4832118101775191
IT,I,2022,56889.8,2840982.0,20.02469568620991,0.4832118101775191
IT,I,2023,57845.1,3076706.0,18.800983909414807,0.4832118101775191
IT,I,2024,58543.3,3196576.0,18.314377634068453,0.4832118101775191
LT,I,2008,428.6,69812.0,6.1393456712313075,0.4624321756896425
LT,I,2009,346.8,60340.0,5.747431223069274,0.4624321756896425
LT,I,2010,332.6,60100.0,5.534109816971714,0.4624321756896425
LT,I,2011,364.5,59604.0,6.115361385141937,0.4624321756896425
LT,I,2012,387.1,57661.0,6.713376458958395,0.4624321756896425
LT,I,2013,401.0,58493.0,6.855521173473749,0.4624321756896425
LT,I,2014,412.3,59460.0,6.934073326606122,0.4624321756896425
LT,I,2015,450.2,64522.0,6.977465050680388,0.4624321756896425
LT,I,2016,471.7,67284.0,7.01058201058201,0.4624321756896425
LT,I,2017,493.0,64965.0,7.588701608558455,0.4624321756896425
LT,I,2018,524.6,63041.0,8.321568503037707,0.4624321756896425
LT,I,2019,553.4,72129.0,7.672364790860819,0.4624321756896425
LT,I,2020,382.6,54992.0,6.957375618271749,0.4624321756896425
LT,I,2021,456.4,56639.0,8.058051872384752,0.4624321756896425
LT,I,2022,574.2,73007.0,7.8649992466475815,0.4624321756896425
LT,I,2023,583.2,72382.0,8.057251802934433,0.4624321756896425
LT,I,2024,550.6,80713.0,6.821701584627012,0.4624321756896425
LU,I,2008,665.6,23416.0,28.42500854116843,0.4240027846358642
LU,I,2009,644.4,23978.0,26.874635082158644,0.4240027846358642
LU,I,2010,664.2,24509.0,27.100248888163534,0.4240027846358642
LU,I,2011,689.9,25220.0,27.355273592386993,0.4240027846358642
LU,I,2012,711.4,26128.0,27.227495407225963,0.4240027846358642
LU,I,2013,708.6,26714.0,26.525417384143147,0.4240027846358642
LU,I,2014,734.8,27557.0,26.664731284247196,0.4240027846358642
LU,I,2015,726.2,28461.0,25.515617863040653,0.4240027846358642
LU,I,2016,741.8,29521.0,25.127875071982654,0.4240027846358642
LU,I,2017,744.7,30521.0,24.3995937223551,0.4240027846358642
LU,I,2018,737.0,31499.0,23.397568176767518,0.4240027846358642
LU,I,2019,760.9,32385.0,23.49544542226339,0.4240027846358642
LU,I,2020,442.7,20271.0,21.839080459770116,0.4240027846358642
LU,I,2021,524.9,23967.0,21.90094713564484,0.4240027846358642
LU,I,2022,804.0,31296.0,25.690184049079754,0.4240027846358642
LU,I,2023,876.3,33190.0,26.40253088279602,0.4240027846358642
LU,I,2024,867.6,33976.0,25.535672239227694,0.4240027846358642
LV,I,2008,349.8,60882.0,5.745540553858284,0.3899736627794518
LV,I,2009,255.2,45746.0,5.578629825558518,0.3899736627794518
LV,I,2010,275.4,41962.0,6.563080882703398,0.3899736627794518
LV,I,2011,290.8,42748.0,6.802657434265931,0.3899736627794518
LV,I,2012,290.3,45503.0,6.379799134123026,0.3899736627794518
LV,I,2013,318.7,47998.0,6.639859994166423,0.3899736627794518
LV,I,2014,312.4,50269.0,6.21456563687362,0.3899736627794518
LV,I,2015,340.3,51846.0,6.563669328395633,0.3899736627794518
LV,I,2016,354.6,51616.0,6.869962802231866,0.3899736627794518
LV,I,2017,388.4,51023.0,7.612253297532485,0.3899736627794518
LV,I,2018,417.7,53994.0,7.736044745712487,0.3899736627794518
LV,I,2019,397.7,60170.0,6.609606116004653,0.3899736627794518
LV,I,2020,273.0,45791.0,5.961870236509357,0.3899736627794518
LV,I,2021,261.6,44940.0,5.82109479305741,0.3899736627794518
LV,I,2022,354.4,52955.0,6.692474742706071,0.3899736627794518
LV,I,2023,384.2,58501.0,6.567409104117878,0.3899736627794518
LV,I,2024,389.0,57177.0,6.803434947618797,0.3899736627794518
MT,I,2008,319.2,29600.0,10.783783783783782,0.453412383614556
MT,I,2009,292.1,28993.0,10.074845652398857,0.453412383614556
MT,I,2010,291.5,28797.0,10.12258221342501,0.453412383614556
MT,I,2011,311.7,28862.0,10.79966738271776,0.453412383614556
MT,I,2012,307.0,29819.0,10.295449210235084,0.453412383614556
MT,I,2013,365.2,29910.0,12.20996322300234,0.453412383614556
MT,I,2014,379.5,30492.0,12.445887445887445,0.453412383614556
MT,I,2015,423.4,30137.0,14.049175432192985,0.453412383614556
MT,I,2016,409.5,32445.0,12.62135922330097,0.453412383614556
MT,I,2017,493.9,33429.0,14.774596906877262,0.453412383614556
MT,I,2018,580.6,37448.0,15.504165776543473,0.453412383614556
MT,I,2019,540.8,41240.0,13.113482056256062,0.453412383614556
MT,I,2020,207.7,34151.0,6.081813124066645,0.453412383614556
MT,I,2021,285.9,35783.0,7.989827571751949,0.453412383614556
MT,I,2022,504.3,38871.0,12.973682179516864,0.453412383614556
MT,I,2023,612.7,45290.0,13.528372709207332,0.453412383614556
MT,I,2024,721.3,48972.0,14.728824634485012,0.453412383614556
NL,I,2008,10741.7,450546.0,23.841516737469647,0.4257433903102617
NL,I,2009,9787.9,436589.0,22.4190256740321,0.4257433903102617
NL,I,2010,9208.0,445774.0,20.656206956888468,0.4257433903102617
NL,I,2011,9521.0,452993.0,21.017984825372576,0.4257433903102617
NL,I,2012,9423.1,452053.0,20.8451221427576,0.4257433903102617
NL,I,2013,9468.9,461259.0,20.528379934050065,0.4257433903102617
NL,I,2014,9776.0,480447.0,20.347717854414743,0.4257433903102617
NL,I,2015,10230.0,494722.0,20.67827992286577,0.4257433903102617
NL,I,2016,10606.1,514917.0,20.597688559515415,0.4257433903102617
NL,I,2017,10916.5,535471.0,20.386724958027607,0.4257433903102617
NL,I,2018,11364.7,562266.0,20.212319435996488,0.4257433903102617
NL,I,2019,11562.0,581486.0,19.883539758480858,0.4257433903102617
NL,I,2020,6234.3,422713.0,14.748304405116473,0.4257433903102617
NL,I,2021,7048.6,455385.0,15.478331521679458,0.4257433903102617
NL,I,2022,11072.9,563551.0,19.648443530399202,0.4257433903102617
NL,I,2023,11991.2,586202.0,20.455747336242457,0.4257433903102617
NL,I,2024,11889.6,595022.0,19.98178218620488,0.4257433903102617
NO,I,2008,3998.4,103720.0,38.54994215194755,0.4700255125969103
NO,I,2009,3786.3,100400.0,37.712151394422314,0.4700255125969103
NO,I,2010,3683.9,101820.0,36.18051463366726,0.4700255125969103
NO,I,2011,3774.4,105650.0,35.72550875532418,0.4700255125969103
NO,I,2012,3807.2,106690.0,35.68469397319336,0.4700255125969103
NO,I,2013,3986.8,109240.0,36.49578908824606,0.4700255125969103
NO,I,2014,4176.8,113890.0,36.67398366845202,0.4700255125969103
NO,I,2015,4374.9,117890.0,37.110017813215705,0.4700255125969103
NO,I,2016,4469.1,120872.0,36.97382354887815,0.4700255125969103
NO,I,2017,4490.4,125408.0,35.80632814493493,0.4700255125969103
NO,I,2018,4568.4,127388.0,35.862090620780606,0.4700255125969103
NO,I,2019,4777.6,129029.0,37.02733494020724,0.4700255125969103
NO,I,2020,2945.5,106191.0,27.737755553672155,0.4700255125969103
NO,I,2021,3535.3,107690.0,32.828489181911046,0.4700255125969103
NO,I,2022,5047.1,134790.0,37.444172416351364,0.4700255125969103
NO,I,2023,5238.7,135107.0,38.77445284108151,0.4700255125969103
NO,I,2024,5345.4,131611.0,40.61514615039776,0.4700255125969103
PL,I,2008,3390.8,655385.0,5.173752832304676,0.4675559304526195
PL,I,2009,3296.0,690874.0,4.770768620616783,0.4675559304526195
PL,I,2010,3390.2,708602.0,4.784350030059187,0.4675559304526195
PL,I,2011,3680.9,709278.0,5.189643553021523,0.4675559304526195
PL,I,2012,3856.1,713694.0,5.403015858337046,0.4675559304526195
PL,I,2013,3899.9,676735.0,5.762817055420512,0.4675559304526195
PL,I,2014,5032.3,684929.0,7.3471848906967,0.4675559304526195
PL,I,2015,5044.8,705496.0,7.150713824033021,0.4675559304526195
PL,I,2016,5066.1,781546.0,6.4821520422342385,0.4675559304526195
PL,I,2017,6188.0,785025.0,7.882551511098374,0.4675559304526195
PL,I,2018,6027.2,830150.0,7.260374631090767,0.4675559304526195
PL,I,2019,6094.5,847558.0,7.190658338426397,0.4675559304526195
PL,I,2020,4485.5,707346.0,6.341309627820048,0.4675559304526195
PL,I,2021,5467.0,778412.0,7.0232730225125,0.4675559304526195
PL,I,2022,6060.5,878069.0,6.902077171611798,0.4675559304526195
PL,I,2023,6021.1,849096.0,7.0911887466199355,0.4675559304526195
PL,I,2024,6227.4,775255.0,8.032711817402015,0.4675559304526195
PT,I,2008,7468.4,637136.0,11.7218301901007,0.4731908933706673
PT,I,2009,7501.2,619092.0,12.116454420344633,0.4731908933706673
PT,I,2010,7682.8,620078.0,12.39005415447734,0.4731908933706673
PT,I,2011,7514.5,612511.0,12.26835109900067,0.4731908933706673
PT,I,2012,7458.4,575734.0,12.954593614412211,0.4731908933706673
PT,I,2013,7393.0,563422.0,13.121603345272282,0.4731908933706673
PT,I,2014,7646.4,587460.0,13.016035134307016,0.4731908933706673
PT,I,2015,7783.9,612931.0,12.69947188182683,0.4731908933706673
PT,I,2016,7987.2,672394.0,11.878749661656707,0.4731908933706673
PT,I,2017,8569.1,738280.0,11.606842932220838,0.4731908933706673
PT,I,2018,8971.3,814519.0,11.01423048449453,0.4731908933706673
PT,I,2019,9351.0,853791.0,10.952329082878597,0.4731908933706673
PT,I,2020,5347.9,609399.0,8.775695398253033,0.4731908933706673
PT,I,2021,6003.7,610168.0,9.839421274140891,0.4731908933706673
PT,I,2022,9092.8,726016.0,12.524241889985895,0.4731908933706673
PT,I,2023,9509.3,800672.0,11.876648615163262,0.4731908933706673
PT,I,2024,9551.3,810271.0,11.787784580714352,0.4731908933706673
RO,I,2008,2121.6,287467.0,7.380325393871296,0.4714029479007421
RO,I,2009,2135.7,296132.0,7.211986546540055,0.4714029479007421
RO,I,2010,1508.3,321909.0,4.68548564967118,0.4714029479007421
RO,I,2011,1111.3,333886.0,3.328381543401041,0.4714029479007421
RO,I,2012,1464.9,333770.0,4.388950474877911,0.4714029479007421
RO,I,2013,1495.5,334936.0,4.465032125540402,0.4714029479007421
RO,I,2014,1467.9,343216.0,4.276898512889842,0.4714029479007421
RO,I,2015,2093.5,352565.0,5.9379121580417795,0.4714029479007421
RO,I,2016,2483.6,393290.0,6.31493300109334,0.4714029479007421
RO,I,2017,2873.4,378274.0,7.596081147527983,0.4714029479007421
RO,I,2018,3206.6,405882.0,7.900325710428153,0.4714029479007421
RO,I,2019,3893.6,413897.0,9.40717134939369,0.4714029479007421
RO,I,2020,2413.6,319484.0,7.554681924603423,0.4714029479007421
RO,I,2021,2306.4,367832.0,6.270253811522652,0.4714029479007421
RO,I,2022,3050.6,351124.0,8.688098791310193,0.4714029479007421
RO,I,2023,2728.1,359121.0,7.596603930151676,0.4714029479007421
RO,I,2024,2750.5,369492.0,7.444004200361578,0.4714029479007421
RS,I,2008,416.3,125264.0,3.323381019287265,0.4599505168748074
RS,I,2009,377.5,129732.0,2.9098449110473896,0.4599505168748074
RS,I,2010,368.5,115308.0,3.195788670343775,0.4599505168748074
RS,I,2011,372.0,112383.0,3.310109180214089,0.4599505168748074
RS,I,2012,348.9,111533.0,3.128222140532398,0.4599505168748074
RS,I,2013,337.4,103797.0,3.2505756428413153,0.4599505168748074
RS,I,2014,328.1,105616.0,3.10653688835025,0.4599505168748074
RS,I,2015,344.1,123555.0,2.784994536845939,0.4599505168748074
RS,I,2016,371.3,133545.0,2.7803362162566927,0.4599505168748074
RS,I,2017,413.5,143584.0,2.8798473367506126,0.4599505168748074
RS,I,2018,449.9,152575.0,2.9487137473373752,0.4599505168748074
RS,I,2019,478.2,153438.0,3.116568255582059,0.4599505168748074
RS,I,2020,332.7,147870.0,2.2499492797727734,0.4599505168748074
RS,I,2021,441.0,155608.0,2.834044522132538,0.4599505168748074
RS,I,2022,509.6,158964.0,3.205757278377494,0.4599505168748074
RS,I,2023,595.9,166939.0,3.569567326987702,0.4599505168748074
RS,I,2024,637.7,171648.0,3.7151612602535424,0.4599505168748074
SE,I,2008,4735.9,212390.0,22.298130797118507,0.4096375009936341
SE,I,2009,4651.3,213750.0,21.760467836257313,0.4096375009936341
SE,I,2010,4793.4,229250.0,20.90905125408942,0.4096375009936341
SE,I,2011,4927.5,238000.0,20.703781512605044,0.4096375009936341
SE,I,2012,5002.1,246590.0,20.2850886086216,0.4096375009936341
SE,I,2013,5218.5,261510.0,19.95525983709992,0.4096375009936341
SE,I,2014,5419.4,269850.0,20.08300907911803,0.4096375009936341
SE,I,2015,5755.4,283960.0,20.26834765459924,0.4096375009936341
SE,I,2016,6037.7,300200.0,20.112258494337105,0.4096375009936341
SE,I,2017,6076.6,307020.0,19.792195948146702,0.4096375009936341
SE,I,2018,6207.6,313180.0,19.821189092534645,0.4096375009936341
SE,I,2019,6190.3,310330.0,19.947475268262817,0.4096375009936341
SE,I,2020,3964.7,252760.0,15.68563063775914,0.4096375009936341
SE,I,2021,4586.2,235530.0,19.471829490935338,0.4096375009936341
SE,I,2022,6366.2,286700.0,22.20509243111266,0.4096375009936341
SE,I,2023,6669.9,286020.0,23.31969792322215,0.4096375009936341
SE,I,2024,6593.1,284500.0,23.174340949033393,0.4096375009936341
SI,I,2008,763.3,55024.0,13.872128525734224,0.4475859060662882
SI,I,2009,681.8,56246.0,12.121750880062582,0.4475859060662882
SI,I,2010,688.0,55741.0,12.342799734486285,0.4475859060662882
SI,I,2011,707.2,53654.0,13.180750736198608,0.4475859060662882
SI,I,2012,671.5,52785.0,12.721417069243158,0.4475859060662882
SI,I,2013,680.3,54383.0,12.509423900851369,0.4475859060662882
SI,I,2014,691.9,54780.0,12.630522088353413,0.4475859060662882
SI,I,2015,705.1,57097.0,12.349160201061354,0.4475859060662882
SI,I,2016,723.0,60913.0,11.869387487071725,0.4475859060662882
SI,I,2017,778.9,62749.0,12.412946819869639,0.4475859060662882
SI,I,2018,828.5,62069.0,13.348048139973255,0.4475859060662882
SI,I,2019,874.1,64838.0,13.48129183503501,0.4475859060662882
SI,I,2020,508.6,42639.0,11.928047093036891,0.4475859060662882
SI,I,2021,651.9,48247.0,13.511720936016747,0.4475859060662882
SI,I,2022,903.4,67264.0,13.430661274976211,0.4475859060662882
SI,I,2023,949.8,68296.0,13.907110226074732,0.4475859060662882
SI,I,2024,943.5,71263.0,13.239689600493945,0.4475859060662882
SK,I,2008,726.5,122058.0,5.952088351439479,0.4596323601529685
SK,I,2009,646.9,132946.0,4.865885397078513,0.4596323601529685
SK,I,2010,787.6,132185.0,5.958315996520029,0.4596323601529685
SK,I,2011,763.2,142201.0,5.367050864621206,0.4596323601529685
SK,I,2012,963.3,145894.0,6.6027389748721665,0.4596323601529685
SK,I,2013,973.0,148529.0,6.5509092500454456,0.4596323601529685
SK,I,2014,873.4,155606.0,5.61289410434045,0.4596323601529685
SK,I,2015,914.1,153501.0,5.95501006508101,0.4596323601529685
SK,I,2016,959.9,152952.0,6.275825095454784,0.4596323601529685
SK,I,2017,1033.1,158239.0,6.528731854978861,0.4596323601529685
SK,I,2018,1130.2,160794.0,7.028869236414295,0.4596323601529685
SK,I,2019,1159.2,166357.0,6.968146816785588,0.4596323601529685
SK,I,2020,1176.8,120657.0,9.753267526956579,0.4596323601529685
SK,I,2021,1302.5,117883.0,11.04909104790343,0.4596323601529685
SK,I,2022,1672.5,139789.0,11.964460722946727,0.4596323601529685
SK,I,2023,2114.8,146814.0,14.404620812729034,0.4596323601529685
SK,I,2024,2565.8,149449.0,17.16839858413238,0.4596323601529685
AT,J,2008,9256.7,174959.0,52.90782411879355,0.683841728090368
AT,J,2009,8831.3,171993.0,51.34685713953475,0.683841728090368
AT,J,2010,8609.0,175622.0,49.02005443509355,0.683841728090368
AT,J,2011,9233.9,186382.0,49.54287431189707,0.683841728090368
AT,J,2012,9129.8,184562.0,49.46738765292964,0.683841728090368
AT,J,2013,9268.0,189975.0,48.785366495591525,0.683841728090368
AT,J,2014,9347.2,203407.0,45.953187451759284,0.683841728090368
AT,J,2015,9525.4,200827.0,47.43087333874429,0.683841728090368
AT,J,2016,10094.4,205130.0,49.20976941451762,0.683841728090368
AT,J,2017,10278.8,211284.0,48.649211487855204,0.683841728090368
AT,J,2018,11166.9,220822.0,50.56968961425945,0.683841728090368
AT,J,2019,11934.6,233308.0,51.15383955972363,0.683841728090368
AT,J,2020,11920.1,215077.0,55.42247660140322,0.683841728090368
AT,J,2021,13241.4,234599.0,56.44269583416809,0.683841728090368
AT,J,2022,13802.0,238612.0,57.84285786129784,0.683841728090368
AT,J,2023,14534.7,250973.0,57.9134010431401,0.683841728090368
AT,J,2024,14784.1,251638.0,58.75146043125442,0.683841728090368
BE,J,2008,12718.1,172805.0,73.59798616938168,0.6957050687893647
BE,J,2009,13367.6,179032.0,74.66598150051388,0.6957050687893647
BE,J,2010,13936.9,175773.0,79.2891968618616,0.6957050687893647
BE,J,2011,14394.5,179916.0,80.00678094221749,0.6957050687893647
BE,J,2012,15061.4,180481.0,83.45144364226705,0.6957050687893647
BE,J,2013,14992.5,179493.0,83.52693419799101,0.6957050687893647
BE,J,2014,15382.0,181117.0,84.92852686385044,0.6957050687893647
BE,J,2015,16041.7,183803.0,87.2765950501352,0.6957050687893647
BE,J,2016,16681.5,187493.0,88.97132159600625,0.6957050687893647
BE,J,2017,17637.0,196048.0,89.96266220517424,0.6957050687893647
BE,J,2018,18459.5,203857.0,90.55121972755411,0.6957050687893647
BE,J,2019,19858.5,214308.0,92.66336301024694,0.6957050687893647
BE,J,2020,19714.4,205803.0,95.79257833947999,0.6957050687893647
BE,J,2021,21472.4,219945.0,97.62622473800269,0.6957050687893647
BE,J,2022,22886.7,230736.0,99.1899833576035,0.6957050687893647
BE,J,2023,23838.2,235098.0,101.3968642863827,0.6957050687893647
BE,J,2024,24630.3,231265.0,106.50249713532095,0.6957050687893647
BG,J,2008,1692.1,111152.0,15.223297826399884,0.6849526195978238
BG,J,2009,1649.3,113647.0,14.512481631719272,0.6849526195978238
BG,J,2010,1654.4,122808.0,13.471435085662172,0.6849526195978238
BG,J,2011,1859.8,125005.0,14.877804887804487,0.6849526195978238
BG,J,2012,1800.7,125742.0,14.320592960188323,0.6849526195978238
BG,J,2013,1810.3,128407.0,14.098141067075781,0.6849526195978238
BG,J,2014,1824.8,130383.0,13.995689622113312,0.6849526195978238
BG,J,2015,1860.3,140559.0,13.23501163212601,0.6849526195978238
BG,J,2016,2171.6,149184.0,14.556520806520806,0.6849526195978238
BG,J,2017,2291.3,156022.0,14.685749445591009,0.6849526195978238
BG,J,2018,2527.6,164730.0,15.343896072360831,0.6849526195978238
BG,J,2019,2889.2,176486.0,16.37070362521673,0.6849526195978238
BG,J,2020,3070.9,185975.0,16.51243446699825,0.6849526195978238
BG,J,2021,3291.8,203815.0,16.150921178519734,0.6849526195978238
BG,J,2022,3357.5,216619.0,15.499563750178885,0.6849526195978238
BG,J,2023,3501.3,243118.0,14.401648582169974,0.6849526195978238
BG,J,2024,3558.6,241864.0,14.71322726821685,0.6849526195978238
CH,J,2008,17763.7,229683.0,77.34007305721364,0.6951038146157621
CH,J,2009,18160.2,234108.0,77.57188989697063,0.6951038146157621
CH,J,2010,18861.8,227984.0,82.73299880693381,0.6951038146157621
CH,J,2011,18620.2,234530.0,79.39368097897923,0.6951038146157621
CH,J,2012,19014.5,241195.0,78.83455295507784,0.6951038146157621
CH,J,2013,19471.0,252095.0,77.23675598484698,0.6951038146157621
CH,J,2014,19998.8,263207.0,75.98126189653011,0.6951038146157621
CH,J,2015,20360.5,267389.0,76.14561556384145,0.6951038146157621
CH,J,2016,21029.2,268372.0,78.35839804450539,0.6951038146157621
CH,J,2017,21482.0,269794.0,79.6237129068845,0.6951038146157621
CH,J,2018,22131.3,276140.0,80.14521619468385,0.6951038146157621
CH,J,2019,22377.5,285469.0,78.38854656722796,0.6951038146157621
CH,J,2020,22970.6,288235.0,79.69399968775478,0.6951038146157621
CH,J,2021,24128.2,304985.0,79.11274324966803,0.6951038146157621
CH,J,2022,25196.6,310367.0,81.18324435265346,0.6951038146157621
CH,J,2023,26422.9,308417.0,85.67264450403188,0.6951038146157621
CY,J,2008,620.5,16740.0,37.06690561529271,0.675652749564163
CY,J,2009,589.4,16796.0,35.09168849726125,0.675652749564163
CY,J,2010,622.6,17408.0,35.76516544117647,0.675652749564163
CY,J,2011,633.3,18024.0,35.136484687083886,0.675652749564163
CY,J,2012,612.7,17636.0,34.74143796779315,0.675652749564163
CY,J,2013,689.0,16886.0,40.80303209759564,0.675652749564163
CY,J,2014,723.2,16871.0,42.8664572343074,0.675652749564163
CY,J,2015,744.1,17414.0,42.72998736648673,0.675652749564163
CY,J,2016,985.3,18782.0,52.45980193802577,0.675652749564163
CY,J,2017,1192.4,19947.0,59.77841279390385,0.675652749564163
CY,J,2018,1286.5,20985.0,61.30569454372171,0.675652749564163
CY,J,2019,1520.3,27509.0,55.26554945654149,0.675652749564163
CY,J,2020,1840.0,31855.0,57.76173285198556,0.675652749564163
CY,J,2021,2132.5,35547.0,59.99099783385377,0.675652749564163
CY,J,2022,3006.7,38969.0,77.15620108291206,0.675652749564163
CY,J,2023,3153.0,44689.0,70.55427510125534,0.675652749564163
CY,J,2024,3510.5,45980.0,76.34841235319705,0.675652749564163
CZ,J,2008,7249.1,233021.0,31.10921333270392,0.6690287341246295
CZ,J,2009,7171.0,243764.0,29.417797541884774,0.6690287341246295
CZ,J,2010,7164.3,236582.0,30.282523607036886,0.6690287341246295
CZ,J,2011,7256.1,229137.0,31.667081265792955,0.6690287341246295
CZ,J,2012,7083.8,227394.0,31.152097240912248,0.6690287341246295
CZ,J,2013,7356.4,231270.0,31.80870843602715,0.6690287341246295
CZ,J,2014,7870.4,240175.0,32.76943895076507,0.6690287341246295
CZ,J,2015,8570.7,237646.0,36.06498741826078,0.6690287341246295
CZ,J,2016,8966.1,251594.0,35.63717735717068,0.6690287341246295
CZ,J,2017,9860.4,265506.0,37.13814377076224,0.6690287341246295
CZ,J,2018,10868.0,278723.0,38.99211762215533,0.6690287341246295
CZ,J,2019,12450.3,288253.0,43.192265128203346,0.6690287341246295
CZ,J,2020,13064.8,290915.0,44.90933777907636,0.6690287341246295
CZ,J,2021,14573.3,299455.0,48.66607670601593,0.6690287341246295
CZ,J,2022,15490.0,322251.0,48.06812081265846,0.6690287341246295
CZ,J,2023,16313.6,336824.0,48.43360330617771,0.6690287341246295
CZ,J,2024,17275.3,341583.0,50.574238179300494,0.6690287341246295
DE,J,2008,104351.4,1821041.0,57.303157919014446,0.6494193858511601
DE,J,2009,102695.3,1769341.0,58.04155332409072,0.6494193858511601
DE,J,2010,101827.0,1733142.0,58.75283156256095,0.6494193858511601
DE,J,2011,113934.3,1756738.0,64.85560168903957,0.6494193858511601
DE,J,2012,118854.4,1767406.0,67.24793284621643,0.6494193858511601
DE,J,2013,125286.0,1796111.0,69.7540408137359,0.6494193858511601
DE,J,2014,131395.9,1826297.0,71.94662204449769,0.6494193858511601
DE,J,2015,134595.6,1846077.0,72.90898483649383,0.6494193858511601
DE,J,2016,136476.8,1892418.0,72.11768224567722,0.6494193858511601
DE,J,2017,145095.0,1946584.0,74.53826806343831,0.6494193858511601
DE,J,2018,156768.2,1990080.0,78.77482312268855,0.6494193858511601
DE,J,2019,162765.6,2056912.0,79.13104692859976,0.6494193858511601
DE,J,2020,160787.9,2029977.0,79.2067594854523,0.6494193858511601
DE,J,2021,172702.3,2138895.0,80.74370177124169,0.6494193858511601
DE,J,2022,175773.4,2240287.0,78.46021514207779,0.6494193858511601
DE,J,2023,188958.0,2296081.0,82.2958771924858,0.6494193858511601
DE,J,2024,192929.4,2291408.0,84.1968780767109,0.6494193858511601
DK,J,2008,9257.8,154612.0,59.877629162031404,0.6697523297825014
DK,J,2009,9527.3,153604.0,62.02507747194083,0.6697523297825014
DK,J,2010,9991.7,154288.0,64.76005911023542,0.6697523297825014
DK,J,2011,10270.3,150961.0,68.03280317432979,0.6697523297825014
DK,J,2012,10468.7,149051.0,70.23569113927448,0.6697523297825014
DK,J,2013,11464.3,149662.0,76.60127487271318,0.6697523297825014
DK,J,2014,11585.0,148793.0,77.85984555725068,0.6697523297825014
DK,J,2015,12778.6,151961.0,84.09131290265266,0.6697523297825014
DK,J,2016,14026.8,156374.0,89.70033381508433,0.6697523297825014
DK,J,2017,14332.8,157423.0,91.04641634322812,0.6697523297825014
DK,J,2018,14574.2,157468.0,92.5534076764803,0.6697523297825014
DK,J,2019,15636.9,161384.0,96.89250483319287,0.6697523297825014
DK,J,2020,16206.2,163448.0,99.15202388527238,0.6697523297825014
DK,J,2021,16794.0,173892.0,96.57718583948657,0.6697523297825014
DK,J,2022,17418.1,179604.0,96.98057949711587,0.6697523297825014
DK,J,2023,18535.0,179142.0,103.4654073304976,0.6697523297825014
DK,J,2024,19639.6,176519.0,111.26054419071033,0.6697523297825014
EA20,J,2008,390962.1,6959265.0,56.17864817620826,0.6640498427796522
EA20,J,2009,386770.8,6906258.0,56.002946892514004,0.6640498427796522
EA20,J,2010,392837.3,6837523.0,57.453159572552806,0.6640498427796522
EA20,J,2011,412565.7,6916957.0,59.645549336218224,0.6640498427796522
EA20,J,2012,421385.2,6922491.0,60.87190290316015,0.6640498427796522
EA20,J,2013,430129.4,6936570.0,62.00894678493838,0.6640498427796522
EA20,J,2014,445127.2,6994444.0,63.64011206609131,0.6640498427796522
EA20,J,2015,461526.7,7166153.0,64.40369051567836,0.6640498427796522
EA20,J,2016,477066.4,7395146.0,64.51074799605038,0.6640498427796522
EA20,J,2017,510251.6,7601624.0,67.12402507674675,0.6640498427796522
EA20,J,2018,542501.4,7908809.0,68.5945759974732,0.6640498427796522
EA20,J,2019,574277.0,8137666.0,70.57023475773029,0.6640498427796522
EA20,J,2020,583554.1,8032826.0,72.64617707392144,0.6640498427796522
EA20,J,2021,643524.3,8631158.0,74.55828059224498,0.6640498427796522
EA20,J,2022,685719.4,9167008.0,74.8029673367799,0.6640498427796522
EA20,J,2023,731408.0,9538371.0,76.68059881503875,0.6640498427796522
EA20,J,2024,752792.4,9747960.0,77.22563490207182,0.6640498427796522
EE,J,2008,767.7,29173.0,26.315428649778905,0.7160802986975741
EE,J,2009,701.3,27972.0,25.07150007150007,0.7160802986975741
EE,J,2010,681.1,28065.0,24.268662034562624,0.7160802986975741
EE,J,2011,733.6,30776.0,23.836755913698987,0.7160802986975741
EE,J,2012,816.4,34822.0,23.444948595715353,0.7160802986975741
EE,J,2013,863.2,37728.0,22.879558948261238,0.7160802986975741
EE,J,2014,908.9,43608.0,20.84250596220877,0.7160802986975741
EE,J,2015,957.9,48422.0,19.782330345710626,0.7160802986975741
EE,J,2016,1015.3,54439.0,18.650232370175793,0.7160802986975741
EE,J,2017,1127.8,54760.0,20.595325054784514,0.7160802986975741
EE,J,2018,1292.2,57199.0,22.59130404377699,0.7160802986975741
EE,J,2019,1427.1,53548.0,26.65085530738776,0.7160802986975741
EE,J,2020,1580.2,56218.0,28.10843502081184,0.7160802986975741
EE,J,2021,1487.3,59388.0,25.0437798881929,0.7160802986975741
EE,J,2022,1745.2,63380.0,27.53550015777848,0.7160802986975741
EE,J,2023,1998.6,67395.0,29.65501891831738,0.7160802986975741
EE,J,2024,1976.2,68654.0,28.78492149037201,0.7160802986975741
EL,J,2008,6397.8,212574.0,30.09681334499986,0.6408601669302655
EL,J,2009,6606.6,215094.0,30.7149432341209,0.6408601669302655
EL,J,2010,6270.0,204454.0,30.667044909857474,0.6408601669302655
EL,J,2011,5559.3,188607.0,29.475576198126262,0.6408601669302655
EL,J,2012,5170.2,189967.0,27.216305989987735,0.6408601669302655
