STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,nace_r2,Statistical classification of economic activities in the European Community (NACE Rev. 2),na_item,National accounts indicator (ESA 2010),geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K65,"Insurance, reinsurance and pension funding, except compulsory social security",EMP_DC,Total employment domestic concept,PL,Poland,2014,,176482,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K65,"Insurance, reinsurance and pension funding, except compulsory social security",EMP_DC,Total employment domestic concept,PL,Poland,2015,,182305,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K65,"Insurance, reinsurance and pension funding, except compulsory social security",EMP_DC,Total employment domestic concept,PL,Poland,2016,,168420,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K65,"Insurance, reinsurance and pension funding, except compulsory social security",EMP_DC,Total employment domestic concept,PL,Poland,2017,,187212,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K65,"Insurance, reinsurance and pension funding, except compulsory social security",EMP_DC,Total employment domestic concept,PL,Poland,2018,,167973,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K65,"Insurance, reinsurance and pension funding, except compulsory social security",EMP_DC,Total employment domestic concept,PL,Poland,2019,,172455,,b,break in time series,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K65,"Insurance, reinsurance and pension funding, except compulsory social security",EMP_DC,Total employment domestic concept,PL,Poland,2020,,185311,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K65,"Insurance, reinsurance and pension funding, except compulsory social security",EMP_DC,Total employment domestic concept,PL,Poland,2021,,200892,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K65,"Insurance, reinsurance and pension funding, except compulsory social security",EMP_DC,Total employment domestic concept,PL,Poland,2022,,195460,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K65,"Insurance, reinsurance and pension funding, except compulsory social security",EMP_DC,Total employment domestic concept,PL,Poland,2023,,212903,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K65,"Insurance, reinsurance and pension funding, except compulsory social security",EMP_DC,Total employment domestic concept,PT,Portugal,2010,,20339,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K65,"Insurance, reinsurance and pension funding, except compulsory social security",EMP_DC,Total employment domestic concept,PT,Portugal,2011,,20515,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K65,"Insurance, reinsurance and pension funding, except compulsory social security",EMP_DC,Total employment domestic concept,PT,Portugal,2012,,20150,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K65,"Insurance, reinsurance and pension funding, except compulsory social security",EMP_DC,Total employment domestic concept,PT,Portugal,2013,,19642,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K65,"Insurance, reinsurance and pension funding, except compulsory social security",EMP_DC,Total employment domestic concept,PT,Portugal,2014,,19077,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K65,"Insurance, reinsurance and pension funding, except compulsory social security",EMP_DC,Total employment domestic concept,PT,Portugal,2015,,19326,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K65,"Insurance, reinsurance and pension funding, except compulsory social security",EMP_DC,Total employment domestic concept,PT,Portugal,2016,,20301,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K65,"Insurance, reinsurance and pension funding, except compulsory social security",EMP_DC,Total employment domestic concept,PT,Portugal,2017,,18974,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K65,"Insurance, reinsurance and pension funding, except compulsory social security",EMP_DC,Total employment domestic concept,PT,Portugal,2018,,18586,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K65,"Insurance, reinsurance and pension funding, except compulsory social security",EMP_DC,Total employment domestic concept,PT,Portugal,2019,,18575,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K65,"Insurance, reinsurance and pension funding, except compulsory social security",EMP_DC,Total employment domestic concept,PT,Portugal,2020,,19859,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K65,"Insurance, reinsurance and pension funding, except compulsory social security",EMP_DC,Total employment domestic concept,PT,Portugal,2021,,20294,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K65,"Insurance, reinsurance and pension funding, except compulsory social security",EMP_DC,Total employment domestic concept,PT,Portugal,2022,,20161,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K65,"Insurance, reinsurance and pension funding, except compulsory social security",EMP_DC,Total employment domestic concept,PT,Portugal,2023,,19782,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K65,"Insurance, reinsurance and pension funding, except compulsory social security",EMP_DC,Total employment domestic concept,RO,Romania,2008,,40596,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K65,"Insurance, reinsurance and pension funding, except compulsory social security",EMP_DC,Total employment domestic concept,RO,Romania,2009,,40138,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K65,"Insurance, reinsurance and pension funding, except compulsory social security",EMP_DC,Total employment domestic concept,RO,Romania,2010,,49527,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K65,"Insurance, reinsurance and pension funding, except compulsory social security",EMP_DC,Total employment domestic concept,RO,Romania,2011,,54327,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K65,"Insurance, reinsurance and pension funding, except compulsory social security",EMP_DC,Total employment domestic concept,RO,Romania,2012,,38606,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K65,"Insurance, reinsurance and pension funding, except compulsory social security",EMP_DC,Total employment domestic concept,RO,Romania,2013,,38648,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K65,"Insurance, reinsurance and pension funding, except compulsory social security",EMP_DC,Total employment domestic concept,RO,Romania,2014,,39849,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K65,"Insurance, reinsurance and pension funding, except compulsory social security",EMP_DC,Total employment domestic concept,RO,Romania,2015,,32680,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K65,"Insurance, reinsurance and pension funding, except compulsory social security",EMP_DC,Total employment domestic concept,RO,Romania,2016,,34110,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K65,"Insurance, reinsurance and pension funding, except compulsory social security",EMP_DC,Total employment domestic concept,RO,Romania,2017,,37613,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K65,"Insurance, reinsurance and pension funding, except compulsory social security",EMP_DC,Total employment domestic concept,RO,Romania,2018,,34736,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K65,"Insurance, reinsurance and pension funding, except compulsory social security",EMP_DC,Total employment domestic concept,RO,Romania,2019,,37695,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K65,"Insurance, reinsurance and pension funding, except compulsory social security",EMP_DC,Total employment domestic concept,RO,Romania,2020,,25848,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K65,"Insurance, reinsurance and pension funding, except compulsory social security",EMP_DC,Total employment domestic concept,RO,Romania,2021,,22658,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K65,"Insurance, reinsurance and pension funding, except compulsory social security",EMP_DC,Total employment domestic concept,RO,Romania,2022,,32502,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K65,"Insurance, reinsurance and pension funding, except compulsory social security",EMP_DC,Total employment domestic concept,RO,Romania,2023,,28547,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K65,"Insurance, reinsurance and pension funding, except compulsory social security",EMP_DC,Total employment domestic concept,RS,Serbia,2008,,8862,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K65,"Insurance, reinsurance and pension funding, except compulsory social security",EMP_DC,Total employment domestic concept,RS,Serbia,2009,,11023,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K65,"Insurance, reinsurance and pension funding, except compulsory social security",EMP_DC,Total employment domestic concept,RS,Serbia,2010,,12418,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K65,"Insurance, reinsurance and pension funding, except compulsory social security",EMP_DC,Total employment domestic concept,RS,Serbia,2011,,12164,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K65,"Insurance, reinsurance and pension funding, except compulsory social security",EMP_DC,Total employment domestic concept,RS,Serbia,2012,,13515,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K65,"Insurance, reinsurance and pension funding, except compulsory social security",EMP_DC,Total employment domestic concept,RS,Serbia,2013,,13278,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K65,"Insurance, reinsurance and pension funding, except compulsory social security",EMP_DC,Total employment domestic concept,RS,Serbia,2014,,12866,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K65,"Insurance, reinsurance and pension funding, except compulsory social security",EMP_DC,Total employment domestic concept,RS,Serbia,2015,,15766,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K65,"Insurance, reinsurance and pension funding, except compulsory social security",EMP_DC,Total employment domestic concept,RS,Serbia,2016,,15409,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K65,"Insurance, reinsurance and pension funding, except compulsory social security",EMP_DC,Total employment domestic concept,RS,Serbia,2017,,15121,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K65,"Insurance, reinsurance and pension funding, except compulsory social security",EMP_DC,Total employment domestic concept,RS,Serbia,2018,,15033,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K65,"Insurance, reinsurance and pension funding, except compulsory social security",EMP_DC,Total employment domestic concept,RS,Serbia,2019,,15741,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K65,"Insurance, reinsurance and pension funding, except compulsory social security",EMP_DC,Total employment domestic concept,RS,Serbia,2020,,16315,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K65,"Insurance, reinsurance and pension funding, except compulsory social security",EMP_DC,Total employment domestic concept,RS,Serbia,2021,,16325,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K65,"Insurance, reinsurance and pension funding, except compulsory social security",EMP_DC,Total employment domestic concept,RS,Serbia,2022,,16437,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K65,"Insurance, reinsurance and pension funding, except compulsory social security",EMP_DC,Total employment domestic concept,RS,Serbia,2023,,16585,,p,provisional,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K65,"Insurance, reinsurance and pension funding, except compulsory social security",EMP_DC,Total employment domestic concept,RS,Serbia,2024,,16418,,p,provisional,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K65,"Insurance, reinsurance and pension funding, except compulsory social security",EMP_DC,Total employment domestic concept,SE,Sweden,2008,,38330,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K65,"Insurance, reinsurance and pension funding, except compulsory social security",EMP_DC,Total employment domestic concept,SE,Sweden,2009,,38090,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K65,"Insurance, reinsurance and pension funding, except compulsory social security",EMP_DC,Total employment domestic concept,SE,Sweden,2010,,37560,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K65,"Insurance, reinsurance and pension funding, except compulsory social security",EMP_DC,Total employment domestic concept,SE,Sweden,2011,,37440,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K65,"Insurance, reinsurance and pension funding, except compulsory social security",EMP_DC,Total employment domestic concept,SE,Sweden,2012,,38840,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K65,"Insurance, reinsurance and pension funding, except compulsory social security",EMP_DC,Total employment domestic concept,SE,Sweden,2013,,38760,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K65,"Insurance, reinsurance and pension funding, except compulsory social security",EMP_DC,Total employment domestic concept,SE,Sweden,2014,,39470,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K65,"Insurance, reinsurance and pension funding, except compulsory social security",EMP_DC,Total employment domestic concept,SE,Sweden,2015,,40030,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K65,"Insurance, reinsurance and pension funding, except compulsory social security",EMP_DC,Total employment domestic concept,SE,Sweden,2016,,36240,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K65,"Insurance, reinsurance and pension funding, except compulsory social security",EMP_DC,Total employment domestic concept,SE,Sweden,2017,,34400,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K65,"Insurance, reinsurance and pension funding, except compulsory social security",EMP_DC,Total employment domestic concept,SE,Sweden,2018,,35910,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K65,"Insurance, reinsurance and pension funding, except compulsory social security",EMP_DC,Total employment domestic concept,SE,Sweden,2019,,31410,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K65,"Insurance, reinsurance and pension funding, except compulsory social security",EMP_DC,Total employment domestic concept,SE,Sweden,2020,,35950,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K65,"Insurance, reinsurance and pension funding, except compulsory social security",EMP_DC,Total employment domestic concept,SE,Sweden,2021,,39220,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K65,"Insurance, reinsurance and pension funding, except compulsory social security",EMP_DC,Total employment domestic concept,SE,Sweden,2022,,39460,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K65,"Insurance, reinsurance and pension funding, except compulsory social security",EMP_DC,Total employment domestic concept,SE,Sweden,2023,,39100,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K65,"Insurance, reinsurance and pension funding, except compulsory social security",EMP_DC,Total employment domestic concept,SI,Slovenia,2008,,10013,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K65,"Insurance, reinsurance and pension funding, except compulsory social security",EMP_DC,Total employment domestic concept,SI,Slovenia,2009,,10597,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K65,"Insurance, reinsurance and pension funding, except compulsory social security",EMP_DC,Total employment domestic concept,SI,Slovenia,2010,,10631,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K65,"Insurance, reinsurance and pension funding, except compulsory social security",EMP_DC,Total employment domestic concept,SI,Slovenia,2011,,10189,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K65,"Insurance, reinsurance and pension funding, except compulsory social security",EMP_DC,Total employment domestic concept,SI,Slovenia,2012,,9989,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K65,"Insurance, reinsurance and pension funding, except compulsory social security",EMP_DC,Total employment domestic concept,SI,Slovenia,2013,,9883,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K65,"Insurance, reinsurance and pension funding, except compulsory social security",EMP_DC,Total employment domestic concept,SI,Slovenia,2014,,9860,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K65,"Insurance, reinsurance and pension funding, except compulsory social security",EMP_DC,Total employment domestic concept,SI,Slovenia,2015,,10074,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K65,"Insurance, reinsurance and pension funding, except compulsory social security",EMP_DC,Total employment domestic concept,SI,Slovenia,2016,,10101,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K65,"Insurance, reinsurance and pension funding, except compulsory social security",EMP_DC,Total employment domestic concept,SI,Slovenia,2017,,9923,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K65,"Insurance, reinsurance and pension funding, except compulsory social security",EMP_DC,Total employment domestic concept,SI,Slovenia,2018,,9767,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K65,"Insurance, reinsurance and pension funding, except compulsory social security",EMP_DC,Total employment domestic concept,SI,Slovenia,2019,,9827,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K65,"Insurance, reinsurance and pension funding, except compulsory social security",EMP_DC,Total employment domestic concept,SI,Slovenia,2020,,9913,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K65,"Insurance, reinsurance and pension funding, except compulsory social security",EMP_DC,Total employment domestic concept,SI,Slovenia,2021,,9897,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K65,"Insurance, reinsurance and pension funding, except compulsory social security",EMP_DC,Total employment domestic concept,SI,Slovenia,2022,,9588,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K65,"Insurance, reinsurance and pension funding, except compulsory social security",EMP_DC,Total employment domestic concept,SI,Slovenia,2023,,9445,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K65,"Insurance, reinsurance and pension funding, except compulsory social security",EMP_DC,Total employment domestic concept,SI,Slovenia,2024,,9409,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K65,"Insurance, reinsurance and pension funding, except compulsory social security",EMP_DC,Total employment domestic concept,SK,Slovakia,2008,,12356,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K65,"Insurance, reinsurance and pension funding, except compulsory social security",EMP_DC,Total employment domestic concept,SK,Slovakia,2009,,11739,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K65,"Insurance, reinsurance and pension funding, except compulsory social security",EMP_DC,Total employment domestic concept,SK,Slovakia,2010,,11421,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K65,"Insurance, reinsurance and pension funding, except compulsory social security",EMP_DC,Total employment domestic concept,SK,Slovakia,2011,,11759,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K65,"Insurance, reinsurance and pension funding, except compulsory social security",EMP_DC,Total employment domestic concept,SK,Slovakia,2012,,10871,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K65,"Insurance, reinsurance and pension funding, except compulsory social security",EMP_DC,Total employment domestic concept,SK,Slovakia,2013,,10422,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K65,"Insurance, reinsurance and pension funding, except compulsory social security",EMP_DC,Total employment domestic concept,SK,Slovakia,2014,,10160,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K65,"Insurance, reinsurance and pension funding, except compulsory social security",EMP_DC,Total employment domestic concept,SK,Slovakia,2015,,10220,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K65,"Insurance, reinsurance and pension funding, except compulsory social security",EMP_DC,Total employment domestic concept,SK,Slovakia,2016,,10195,,,,,
